symbol,date,f_close_kalman,f_ema_fast_mid,f_ema_mid_slow,f_rsi,f_chop,f_macd_hist,f_macd_below_zero,f_bb_pos,f_vol_ratio,f_dist_resistance,f_ema_cross,f_golden_cross,f_death_cross,f_doji,f_dragonfly,f_gravestone,f_breakout,label
ETH/USDT,2026-04-21,0.029689605925605364,-0.014706473136820651,-0.051280460438289946,0.5652693662391091,0.5871430957772228,0.0012020710421487791,0,0.6026506482324394,0.7583482557556593,-0.055054702338492696,0,0,0,0,0,0,0,0
ETH/USDT,2026-04-22,0.04543714524123095,-0.010064207469950837,-0.049341168819462315,0.5923860284811228,0.5923468780493706,0.0014802497286855096,0,0.7375187421336998,1.2635438717252794,0.03826340419616932,0,0,0,0,0,0,0,0
ETH/USDT,2026-04-23,0.02359938107574931,-0.008563002633122022,-0.04945389434174081,0.5574306344465785,0.6168207444719043,0.0001942129530847012,0,0.5389815204076053,1.1448248730530193,0.057783251654321674,0,0,0,0,0,0,0,0
ETH/USDT,2026-04-24,0.015260465425230458,-0.007887959600664244,-0.04901189795239374,0.5453514847874484,0.6051952951250897,-0.001294406875085139,0,0.44600264400423345,0.5811912750567264,0.06476053892241439,0,0,0,0,0,0,0,0
ETH/USDT,2026-04-25,0.015573032961193488,-0.0070138203934857245,-0.04815017994927164,0.5484636342866888,0.5838942103332116,-0.002258479635341604,0,0.45465399790677685,0.21843900175818895,0.06269023496443192,0,0,0,0,0,0,0,0
ETH/USDT,2026-04-26,0.03375724273050707,-0.003781283584036869,-0.046273123215130225,0.582540214131162,0.5733338443763282,-0.0015595477069561107,0,0.695138993223816,0.5121235443176159,0.0402922209467215,0,0,0,0,0,0,0,0
ETH/USDT,2026-04-27,0.004578823296282088,-0.004374028315662349,-0.04689150422712915,0.5262164496591901,0.6666555238994702,-0.003141178549322413,0,0.26990080717797604,1.0220720755398112,0.06999266387980908,0,0,0,0,0,0,0,0
ETH/USDT,2026-04-28,-0.0014799562551352534,-0.005496665059696882,-0.04652285759442538,0.51460696012682,0.647758228338344,-0.004574933155106095,0,0.2030764606644789,0.6639820476174714,0.07665260196905757,0,0,0,0,0,0,0,0
ETH/USDT,2026-04-29,-0.015778181152647067,-0.008322316135905073,-0.04670957526377347,0.4850707749826413,0.6096363464275134,-0.006546752984323122,0,0.06562628938227648,1.2370933748850892,0.09410537529406532,0,0,0,0,0,0,0,0
ETH/USDT,2026-04-30,-0.012471224652446086,-0.010368744194804198,-0.046040960860336336,0.4890574028385288,0.5979448555543347,-0.007438358654564153,0,0.15544051256480995,0.593432811831836,0.09187113235378785,0,0,0,1,0,0,0,0
ETH/USDT,2026-05-01,0.003802618419583394,-0.010034311389543107,-0.04462069306083574,0.5220117013154925,0.6343141889712076,-0.006600423208171091,0,0.39164125101525593,0.6810859133876667,0.07374010620178327,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-02,0.011869700560247722,-0.008748961599285718,-0.04351495444504973,0.5399019571880725,0.6285831762509415,-0.005319852284259433,0,0.5552211287710538,0.31474761707695587,0.06385063250711061,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-03,0.01296750597509696,-0.007420442767863436,-0.0427119743976154,0.544785711152323,0.612926032449284,-0.004251925467232983,0,0.5699602352068424,0.5883247461804835,0.06124900437000829,0,0,0,1,0,0,0,0
ETH/USDT,2026-05-04,0.021358518606609755,-0.005059718568851215,-0.04152651439325841,0.5661844493590995,0.61387839803728,-0.002797185312716536,0,0.729988104118116,1.7666233152516158,0.05016701034441624,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-05,0.024621876885542352,-0.0024479915862414556,-0.04053126271651411,0.5780458782779828,0.6138820847239084,-0.0015123202540788495,0,0.7961370653567288,1.113777521844745,0.04411272593264057,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-06,0.018344428704419602,-0.000723774482120387,-0.039982447280664926,0.565888537276065,0.6045474302164778,-0.0010309832090340731,0,0.7537420764827459,1.6059634204995716,0.04852308111143238,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-07,-0.006837862217817472,-0.0021433288943664146,-0.04045333019776625,0.49798616977821053,0.5952208671771618,-0.002475576483870939,0,0.3339076743484361,1.800104958031113,0.07588190619189367,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-08,8.872342144767268e-05,-0.0025276511821607814,-0.039571015739936974,0.5147684812962292,0.6022543302994718,-0.002884560646600566,0,0.45522430269910186,1.554811416386325,0.06842041386006428,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-09,0.007675982622833497,-0.0019053352564961676,-0.03860445962431774,0.5350437518454833,0.6081802828377275,-0.0025515532670962304,0,0.5929155724769251,0.854993364061116,0.059520125169787226,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-10,0.02445337499579549,0.0007459728010644178,-0.03714906458599136,0.5788790670873512,0.6072134216634228,-0.0010755594426572804,0,0.9158039449887769,1.4510523991557585,0.03948938754338387,1,1,0,0,0,0,0,0
ETH/USDT,2026-05-11,0.009841831361157745,0.0015033119283218842,-0.03700542449528103,0.5404455950479887,0.5810554137520123,-0.0010811930786297928,0,0.667464987582146,0.8620433226842604,0.03584387166808408,1,0,0,0,0,0,0,0
ETH/USDT,2026-05-12,-0.016471905912033513,-0.000990640991869353,-0.03757964562366626,0.4708515020331586,0.5936840606876751,-0.002968062167147301,0,0.2195895633186555,0.9420336040710877,0.06539895206948683,0,0,1,0,0,0,0,0
ETH/USDT,2026-05-13,-0.021333266239632834,-0.0039670737900036465,-0.03741328127969089,0.4549968814593414,0.6004914053141827,-0.004558355100417171,0,0.09582039489922738,0.9803418906388949,0.07309233391627729,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-14,-0.009668594098108042,-0.005200937634123817,-0.03651733475156753,0.4832593658960624,0.6186787619880202,-0.004639759981290014,0,0.23836908566609732,0.9603514477752757,0.06153071279973712,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-15,-0.03185046508228068,-0.009372297987873583,-0.03713365766034033,0.4265269935452206,0.575156639623479,-0.006350067558498815,0,-0.04334527044145697,1.0367902955267085,0.08948783184846221,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-16,-0.04632878613229648,-0.015268444081156811,-0.037646756280250465,0.38962698560092607,0.5146360776202346,-0.008497854523798054,1,-0.07874566198950506,0.7103932979640764,0.11141477551507027,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-17,-0.062017984957515725,-0.02313806063055258,-0.03841892787131839,0.35239653357402984,0.44069775949345596,-0.011067903496196558,1,-0.07832204966030978,0.6384824053455633,0.1373721257625527,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-18,-0.05682236589761623,-0.029501641064433013,-0.03832166097188399,0.3517274806825644,0.42131923482272216,-0.012023002992260858,1,0.03666047080573493,1.3447952081058931,0.13786336663411697,0,0,0,1,0,0,0,0
ETH/USDT,2026-05-19,-0.05905363654864399,-0.03606100729400586,-0.03857751594873565,0.3380899853118814,0.42056669916762934,-0.012628460738411262,1,0.07019226960089744,0.6784162001403394,0.14764220405032363,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-20,-0.04660410071742977,-0.04004548438467499,-0.03812869919145258,0.36372124424867336,0.4538351621720553,-0.011615584887304261,1,0.17537999961136594,0.683478651457203,0.13820534976331791,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-21,-0.04059320890682785,-0.043244831873063605,-0.03790005731112829,0.37020094980359586,0.44632361907639956,-0.01022038580239202,1,0.2300882470039941,0.8354884112906767,0.13590094481103757,0,0,0,1,0,0,0,0
ETH/USDT,2026-05-22,-0.06480013877379445,-0.0510779910445095,-0.03917466455856174,0.3157627867965806,0.43348200924147146,-0.011120400057190057,1,0.11408020838573041,0.7766721853708786,0.17324103879758931,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-23,-0.03755244729113255,-0.052255043953548616,-0.03808609269475706,0.3895450108561624,0.4169760302772525,-0.008947605571376168,1,0.2842595613968928,1.1861636423205442,0.14452608514978654,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-24,-0.04149305672207975,-0.05556885243416458,-0.038320040248703946,0.3745810795205501,0.4242546215216839,-0.0077546094781449785,1,0.25976816105900763,0.6993376221325105,0.15424435078696092,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-25,-0.03221914164432662,-0.056785877316946974,-0.03794612970984595,0.39311153824316086,0.45407915764254186,-0.005961314859595911,1,0.32353586836591736,0.6013563000516773,0.14705562207467052,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-26,-0.04563489718947512,-0.06115458777678147,-0.03862913231472337,0.3589593728224541,0.4749077074125437,-0.005678946830854724,1,0.21338496660980968,1.0470766484194396,0.16876027717635023,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-27,-0.06207224491683144,-0.06800790016075112,-0.03965617657571236,0.3214571937012799,0.47709413509101384,-0.006612511065076688,1,0.0807815180897656,1.0315330888968903,0.1970032200075067,0,0,0,0,0,0,0,0
ETH/USDT,2026-05-28,-0.06284212486450891,-0.07373571251931746,-0.04007152597900686,0.31078077929734976,0.4434925540437771,-0.007085829141522112,1,0.03340318920589425,1.4161864362862282,0.20590079108413337,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-06,-0.13000305725282948,0.05097259945739876,0.00763382494666423,0.5463416734602093,0.4853556186381083,-0.03354064370907269,0,0.22547898110464906,1.4770374524724947,0.5990110209754047,1,0,0,0,0,0,0,0
SOL/USDT,2020-09-07,-0.1636710729336261,0.02863775373424494,0.006998361090182905,0.5272076901055341,0.5001185433495139,-0.04236074591098997,1,0.17969400864576057,1.3667633644942625,0.6922050826008138,1,0,0,0,0,0,0,0
SOL/USDT,2020-09-08,-0.2736015225890537,-0.012194218069149575,0.005972392999055188,0.4789036625725773,0.5066088826130936,-0.06476908775326545,1,0.06329077456130185,0.8253459979956952,1.0046596434359805,0,0,1,0,0,0,0,1
SOL/USDT,2020-09-09,0.05360623180221274,-4.857058503548594e-05,0.004407594122835046,0.581491587284526,0.5361938027350951,-0.028402617267369673,1,0.488730432603614,2.985482337489696,0.3742673814616261,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-10,0.01563750580349668,0.0032666847211083763,0.004666374845784525,0.5682946435678539,0.5348016453164826,-0.019831647668741563,1,0.4412862086265546,1.81350509320016,0.4232904692039928,1,1,0,0,0,0,0,0
SOL/USDT,2020-09-11,-0.00689790348252496,0.003596378354413305,0.004736668966442776,0.5595161773472612,0.5220666852117956,-0.01460234569103902,1,0.427038965295446,0.9072471600073218,0.45664654791697323,1,0,0,0,0,0,0,0
SOL/USDT,2020-09-12,-0.023464837044615643,0.001700735389260004,0.004674657627961024,0.552028912144825,0.5215073889011179,-0.01169984894416045,1,0.4186074824732606,0.4734118942304575,0.48502221155000597,1,0,0,0,0,0,0,0
SOL/USDT,2020-09-13,-0.04030598045951471,-0.0024105981725467697,0.0044951722370770485,0.5434253172639734,0.5104379635670431,-0.01064463526151137,1,0.41755792014699755,0.8134797164605374,0.5174983897187375,0,0,1,0,0,0,0,0
SOL/USDT,2020-09-14,-0.03558670643005242,-0.005784031852409323,0.004224317229050612,0.5438333738454141,0.49914564297919045,-0.009116822206214136,1,0.4539760517119709,1.2895135986900368,0.18985325204497408,0,0,0,1,0,0,0,0
SOL/USDT,2020-09-15,-0.1232199363690824,-0.022361401272644292,0.0037502402972397686,0.501344804958177,0.5624224886037417,-0.015763075725929204,1,0.3062462398970115,0.6609615984336437,0.3257552483358935,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-16,-0.22410080896588616,-0.058882188404529766,0.0023520476192252227,0.4558598279017811,0.555488662952201,-0.03118925276251925,1,0.09440993669019437,1.8144392781436258,0.5334623129466576,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-17,-0.10688311520802228,-0.06261621636066272,0.001098691618011446,0.49905641562903774,0.6458185352593417,-0.025152575335634773,1,0.35559583059153493,1.6580185864415218,0.3471851260883139,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-18,-0.03192429844328882,-0.05804274766272495,0.0005903796592414558,0.525852518531083,0.6369935219716495,-0.015782011357435188,1,0.5376909512002287,1.4194892268756807,0.24704597996403807,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-19,-0.05263202644812063,-0.06260805425189277,2.295895244878622e-05,0.5151613342372748,0.6198101401234645,-0.012015579137062313,1,0.45113919334181996,0.5421466669977291,0.2813592873639062,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-20,-0.09615494767089523,-0.07531533222782709,-0.0009152846547170756,0.4933750259845887,0.6166747471480334,-0.012695583108681055,1,0.33485960907223944,0.4981990853177226,0.35664384518653064,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-21,-0.11570637441092724,-0.0894660835222394,-0.002085066259802699,0.48092600412808023,0.6043881340326638,-0.014271565669013967,1,0.27502910658261487,1.1741066701168714,0.40351257588898526,0,0,0,0,0,0,0,1
SOL/USDT,2020-09-22,-0.06435816696905156,-0.08878785353771426,-0.002741498978631298,0.5009277273346546,0.5947194549913232,-0.01007656133608152,1,0.33830536435139946,1.0988077273577963,0.33546523622859503,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-23,-0.07435684237877542,-0.09543447303311946,-0.0036444788090654883,0.4931769064583371,0.534497031121444,-0.008278107385192468,1,0.3194682067386769,0.8956778040147635,0.3604455653635981,0,0,0,0,0,0,0,1
SOL/USDT,2020-09-24,0.017329524452842568,-0.08002075444189688,-0.0035151313426468023,0.5350352379792954,0.6236159758631349,0.0002499403113764528,1,0.6312133207425104,0.9531245549899436,0.2355804409378678,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-25,0.030343667215065692,-0.07121575588027183,-0.0035602811526621115,0.5421493186409481,0.6176385249258574,0.00641144358232628,1,0.7169462937940453,0.8074638015442552,0.21608166076964014,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-26,0.008474185744583754,-0.06827568611518535,-0.003853749261884526,0.5308681798423557,0.6112516712989294,0.009192425220472181,1,0.6714560954440612,0.4593160203310633,0.24134624604468313,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-27,0.016128038612795305,-0.06270953167568086,-0.003972234745136573,0.5355278802228104,0.5927252095402881,0.011210501073124742,1,0.7260886197005056,0.34283833829871607,0.2299068972069162,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-28,-0.04322456396867549,-0.06970407008697295,-0.004786740526434417,0.49921285501563184,0.6577607353037718,0.008816152587681461,1,0.4971312766048584,0.457713309659252,0.31213892361228407,0,0,0,0,0,0,0,0
SOL/USDT,2020-09-29,-0.04204701168908827,-0.07246195363438855,-0.005349170133643037,0.4974872041967715,0.6576257048896414,0.006525269841384404,1,0.4816423430478818,0.3704813109768071,0.3163192679206914,0,0,0,1,0,0,0,0
SOL/USDT,2020-09-30,-0.05415947130725507,-0.07785632603411645,-0.006092161633888724,0.48710876111221313,0.6319733324806611,0.003947951752032368,1,0.32404332154871185,0.3030572740508792,0.1311492387889668,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-01,-0.058165552363086646,-0.0830656961562414,-0.00684043438886851,0.4811215608522837,0.6607035527487439,0.001717425483720371,1,0.2713700912379369,0.5862373636856785,0.1429069726882697,0,0,0,1,0,0,0,0
SOL/USDT,2020-10-02,-0.12674320277509202,-0.10496389735712686,-0.00873899919446249,0.4341278793545687,0.6411525950133019,-0.005371873027838142,1,-0.024196177994301512,1.150602297041611,0.2490850869167429,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-03,-0.14062245023846723,-0.12379887910896989,-0.010445080195157684,0.41976014812176565,0.6276452876140033,-0.011565969887864909,1,0.0002054064749230787,0.23281437695207471,0.2880223279216952,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-04,-0.13641883676920752,-0.13896909383112946,-0.011988047684184749,0.4153359972000284,0.6137087036343325,-0.015088393693947358,1,0.06245273435522689,0.3447267303236833,0.3001349099277836,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-05,-0.08323485089588482,-0.13739945408574894,-0.012417190571261501,0.45009946857057026,0.5823270278125221,-0.012041993324110717,1,0.23507167699693288,0.41842278460130405,0.23542719251941785,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-06,-0.2303341250123245,-0.19721337265632913,-0.017638404434182228,0.3653485373820575,0.48764897532150586,-0.02568057728558485,1,-0.07573860876232832,0.8806175487713901,0.5071757129714812,0,0,0,0,0,0,0,1
SOL/USDT,2020-10-07,-0.1709151983771607,-0.20340100385190088,-0.01860547138191245,0.39765906107503907,0.46603641566451615,-0.025447465528714266,1,0.11132207777583689,1.099795718204997,0.42429906542056084,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-08,-0.13592892043016747,-0.2084454830813683,-0.019758746987365364,0.4137430795092746,0.4418801274215435,-0.02188721077768205,1,0.20707517741765055,1.509422505327624,0.3861578813774432,0,0,0,0,0,0,0,1
SOL/USDT,2020-10-09,-0.06804469011048503,-0.19499789004606005,-0.01954049273680238,0.4552219364600159,0.44530568602116655,-0.012858297362786288,1,0.3657345853586598,1.0195004513061312,0.2943825551078455,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-10,-0.10655985127730673,-0.2115170085474928,-0.022032327685153553,0.42954273037070323,0.4573086201769487,-0.010675590040146388,1,0.2857450658112258,0.6974612513427172,0.3653068877869911,0,0,0,0,0,0,0,1
SOL/USDT,2020-10-11,-0.08957836490807272,-0.21276890615183394,-0.023117541530923196,0.435488729014877,0.44935775507082987,-0.006947734706109095,1,0.33167936578033586,0.5286063234654914,0.35245800140339306,0,0,0,0,0,0,0,1
SOL/USDT,2020-10-12,-0.02641774617788929,-0.19456794371709352,-0.022471925745657612,0.47692419253891166,0.5113400662904146,0.0005851649079902382,1,0.5277223779960057,1.3165223311130745,0.268230376219229,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-13,-0.08515102817875374,-0.21202818884177677,-0.02537371144033114,0.4386910000286259,0.5351417840282547,0.0013676710448184235,1,0.35249995962723246,1.2219710623883286,0.36173219183775246,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-14,-0.11119132075131907,-0.22751391522047815,-0.027903875313607454,0.41920802654756023,0.5396795028961435,-8.084130991782856e-05,1,0.2524362529861898,0.748405921064949,0.4180118578785649,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-15,-0.11682406920945661,-0.23900256654377275,-0.029979821400637898,0.4104712840357251,0.5637593118827785,-0.0014964508267194874,1,0.1982897701029259,0.5319768481206442,0.444581606560268,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-16,-0.15338485193916526,-0.26579970212897536,-0.03370475708894061,0.38440552674289646,0.6214984972692582,-0.005485736720563393,1,0.05765057914650412,1.0826748362823266,0.5312646041686139,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-17,-0.11675988756884904,-0.26408967552503815,-0.03431730150318017,0.405157089897359,0.6215303515992077,-0.00474478227123644,1,0.2139748971788883,0.3436130165903619,0.22631841472815506,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-18,-0.10324630040334876,-0.2669027928008024,-0.03567621662054677,0.40833795267390227,0.6122220555626309,-0.0030537487564821883,1,0.266106412548859,0.351603409782047,0.2209480812641085,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-19,-0.15292067164704293,-0.29832807443637127,-0.040368972432773195,0.3737660779863614,0.6054256850467508,-0.005965861787176401,1,0.05850230753674521,0.6685305013772606,0.3133255633255633,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-20,-0.207653098570473,-0.3456680830261681,-0.04672306031314161,0.33918740798664077,0.4909749084602473,-0.012966468468107253,1,-0.06995173739876766,1.3608639355888654,0.43469496021220166,0,0,0,0,0,0,0,1
SOL/USDT,2020-10-21,-0.19022208512910221,-0.3605013304953819,-0.04912466846390988,0.34058283429525277,0.48385262900496145,-0.015201922610141102,1,0.047211185010580504,2.1299847954145883,0.431884364907079,0,0,0,1,0,0,0,1
SOL/USDT,2020-10-22,-0.14741328123049144,-0.3554213908551821,-0.049471637349180274,0.36759692379331826,0.458220211805076,-0.012026433078299604,1,0.18456923353906193,1.116807736022001,0.3810642426718416,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-23,-0.13496349309621108,-0.36073910566583434,-0.0514437373467983,0.367917915219961,0.43295742438992524,-0.008717699068155468,1,0.2246674488486969,1.0362025919379907,0.3805002552322614,0,0,0,1,0,0,0,0
SOL/USDT,2020-10-24,-0.14211765404253238,-0.3754634689431812,-0.05472979782984268,0.35699022209330705,0.41501611891440104,-0.006788655897311161,1,0.21678727602641218,0.49719637980281634,0.4128095287848711,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-25,-0.18130275253544623,-0.4130276071320094,-0.06096057003738157,0.32847238021038494,0.3878008116414609,-0.008643734331603781,1,0.13765879666692132,0.8943078446444447,0.5086466584848824,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-26,-0.21540082938669455,-0.45788779314048583,-0.06800835227114577,0.3042164437970479,0.3708221007211335,-0.012730788098299823,1,0.052198801598153426,1.313602630939924,0.6098577296267637,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-27,-0.18530818391080645,-0.4605104964527654,-0.06943862850378994,0.31915769197534344,0.40827228443366187,-0.011612781492285852,1,0.1350999452172474,1.656384896757691,0.5805961426066628,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-28,-0.2576293843978074,-0.5422036596519897,-0.081879378527391,0.27910256199724287,0.3981626671870712,-0.018474735357443168,1,0.001648575986354297,2.1043804298987223,0.7815546772068512,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-29,-0.2788089011981637,-0.6002540748498487,-0.09075831631319493,0.26337013375918533,0.4177654531658016,-0.024379875687283368,1,0.010124012513446213,0.7898417807998664,0.887624764430795,0,0,0,0,0,0,0,0
SOL/USDT,2020-10-30,-0.2565657622588845,-0.6176131476977236,-0.094204612364267,0.2661901065059507,0.37938350956322103,-0.02418166181098491,1,0.09612818554777319,0.8938945012611296,0.8805368194145055,0,0,0,1,0,0,0,1
SOL/USDT,2020-10-31,-0.1834256749265106,-0.578869724912113,-0.09035135540001084,0.3238035205759151,0.3787778114499138,-0.015075457291776402,1,0.24420434748074507,0.5441717650795568,0.7451119571529974,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-01,-0.14021665829440003,-0.5569036959725787,-0.0895520938947004,0.35240778042258414,0.4044094154827007,-0.005496471307985429,1,0.33291594586253925,0.6379222563395358,0.6818407960199004,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-02,-0.1957555506884186,-0.6151089501155417,-0.10080823319398988,0.3189603225384731,0.4537320980069246,-0.003657550814988868,1,0.20402273183963965,0.5977136503803935,0.8349843940833221,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-03,-0.21238746272165343,-0.6517950039609398,-0.10857391308226519,0.30457765242531026,0.4252847353715809,-0.003149093258908674,1,0.17755247676930538,0.6805552295252837,0.9155687774472306,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-04,-0.20699141155026063,-0.6695041718584296,-0.1134922499264808,0.29974139076431555,0.3941257721045555,-0.0017737090633516556,1,0.1989208143044697,1.668167764239977,0.9439332949971249,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-05,-0.1859672259518617,-0.6690643626374335,-0.11580947494701603,0.3052203730754481,0.43537510977296845,0.001414616221946818,1,0.24257186388680227,1.039653737096686,0.9307489112586564,0,0,0,1,0,0,0,1
SOL/USDT,2020-11-06,0.09336848135491788,-0.4650490473460363,-0.08599588410870099,0.5184697124227088,0.5081843945141014,0.02052591900206002,1,0.9407998789565049,2.255062014678952,0.4233684210526317,0,0,0,0,0,0,0,1
SOL/USDT,2020-11-07,0.14549399795680898,-0.40665808927887503,-0.08100767704938178,0.5543177474284637,0.37021301550424823,0.0347715905142174,1,1.052660421359019,4.170790790378656,0.3378184516448182,0,0,0,0,0,0,0,1
SOL/USDT,2020-11-08,0.1963770510773663,-0.3490673678108766,-0.07573241298500853,0.590598446801034,0.388111596442347,0.044999297549978876,1,1.0639126082369257,2.0695787054271215,0.25447629650245845,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-09,0.11311266044728728,-0.3475196748888787,-0.08053176782368184,0.5457470371503703,0.38778915119132784,0.050561581170171024,1,0.870034221453217,1.2842114883527918,0.33228237844228786,0,0,0,0,0,0,0,1
SOL/USDT,2020-11-10,0.21460115177924102,-0.28114532594361225,-0.07158961103707563,0.6061735489892509,0.4050008197555001,0.051903771512955985,1,0.9761552713728794,0.9134742634232178,0.1934160010590885,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-11,0.0646854107047768,-0.30351137508659176,-0.08126914342083835,0.5219375110970979,0.4111163580679005,0.05267999747232842,1,0.7250365294715145,0.7991368614751825,0.35220000000000007,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-12,0.01462648934561724,-0.30903992696665195,-0.08555406499763309,0.49649978981540793,0.4188193240708379,0.04588813663957377,1,0.6274993301911215,0.6532850650373415,0.30834512022630833,0,0,0,0,0,0,0,1
SOL/USDT,2020-11-13,0.06340696570584803,-0.27902381843041557,-0.08112190995213481,0.5252728347818262,0.4213525702176915,0.039541381424507104,1,0.6842349834729019,0.6725411194218152,0.24000794399483644,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-14,0.011544455081451736,-0.28535230699735536,-0.0854783470931297,0.49736969717811386,0.4251008049570346,0.03400810211936196,1,0.5832778066805765,0.5041829719546697,0.3020018767594621,0,0,0,0,0,0,0,1
SOL/USDT,2020-11-15,0.06840503206935479,-0.25467315695487597,-0.08023953252610173,0.5315982673211119,0.44206380149803287,0.0300532603646114,1,0.6628482523075193,1.3777217604323257,0.22384475915127153,0,0,0,0,0,0,0,1
SOL/USDT,2020-11-16,0.16414019935646368,-0.20772512498078902,-0.07167641590752184,0.5865262812704235,0.4611518879453788,0.031121466128927064,0,0.8085481739456025,1.2974263043772776,0.10381861575179002,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-17,0.11781112823982762,-0.19706200202532864,-0.07317766815454307,0.5662868229804932,0.472634740199501,0.03129267564562325,0,0.725997489483104,0.9597266409909597,0.13533048458950805,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-18,0.06727168715099231,-0.19416770515589524,-0.07576335563995641,0.5393194146821944,0.48769766405858334,0.02794738221811252,0,0.619016630023162,0.8388162695729035,0.1806835909800029,0,0,0,0,0,0,0,1
SOL/USDT,2020-11-19,0.04680744208319686,-0.18877952998814476,-0.0765934145141818,0.5295806149082304,0.5169886943664573,0.02308230523610255,0,0.5414369430149079,0.5684195478426165,0.19784172661870508,0,0,0,0,0,0,0,1
SOL/USDT,2020-11-20,0.05040024565246053,-0.17872366788915478,-0.07559117135439034,0.5350415457414084,0.6707661128686239,0.018974048511060267,0,0.5536931347668265,0.6394686466870666,0.1874197689345315,0,0,0,0,0,0,0,1
SOL/USDT,2020-11-21,0.16859865306855065,-0.13797888044647755,-0.06574592999714948,0.609452580880692,0.6445982514994842,0.021155996110233978,0,1.0253611153887847,1.1461227509395684,0.048400638065653576,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-22,0.049848211515219426,-0.14570296985838854,-0.07234229426219707,0.5333794255418627,0.6504478333978748,0.0183233355095834,0,0.5872672995595873,0.9187306316702771,0.16087199033187682,0,0,0,0,0,0,0,1
SOL/USDT,2020-11-23,0.10020655132537148,-0.12527488982049292,-0.0675376189082449,0.5655643818889563,0.6502489914329886,0.016817887185569296,0,0.7840793086820216,0.769845738889133,0.09606776090581941,0,0,0,0,0,0,0,0
SOL/USDT,2020-11-24,0.09140417736022592,-0.11412174803973545,-0.06665884673681031,0.5665010298813502,0.6523909826186375,0.01555511348614637,0,0.786078970590935,1.2765831833376315,0.09429084695263541,0,0,0,1,0,0,0,0
