symbol,entry_date,entry_price,entry_atr_pct,exit_date,exit_price,reason,gross_ret_pct,net_ret_pct,bars_held
LTC/USDT,2019-10-07,57.46,7.605290636964844,2019-10-09,59.183800000000005,take_profit,3.000000000000007,2.800000000000007,2
LTC/USDT,2019-10-25,56.93,5.779026875109786,2019-10-26,58.6379,take_profit,3.0000000000000036,2.8000000000000034,1
LTC/USDT,2019-12-07,45.15,6.185730105995889,2019-12-16,40.96071428571428,stop_loss,-9.278595158993836,-9.478595158993835,9
LTC/USDT,2019-12-22,41.82,5.149620823939331,2019-12-28,43.074600000000004,take_profit,3.000000000000008,2.800000000000008,6
LTC/USDT,2020-01-30,67.98,6.884377758164163,2020-01-31,70.0194,take_profit,3.0000000000000004,2.8000000000000003,1
LTC/USDT,2020-05-28,44.77,4.481636299818118,2020-05-30,46.1131,take_profit,2.999999999999999,2.799999999999999,2
LTC/USDT,2020-07-06,44.06,3.9345697425588475,2020-07-08,45.381800000000005,take_profit,3.000000000000007,2.800000000000007,2
LTC/USDT,2020-07-22,44.96,3.6540416878495185,2020-07-25,46.308800000000005,take_profit,3.0000000000000093,2.800000000000009,3
LTC/USDT,2020-08-17,67.22,6.45747439112509,2020-08-19,60.70892857142857,stop_loss,-9.686211586687634,-9.886211586687633,2
LTC/USDT,2020-09-18,48.54,5.830243098475487,2020-09-21,44.295,stop_loss,-8.74536464771322,-8.94536464771322,3
LTC/USDT,2020-09-26,46.03,5.479345768287764,2020-10-01,47.410900000000005,take_profit,3.0000000000000084,2.8000000000000083,5
LTC/USDT,2020-10-21,52.98,4.724154667529526,2020-10-22,54.5694,take_profit,3.0000000000000093,2.800000000000009,1
LTC/USDT,2020-11-06,63.2,6.079339963833634,2020-11-07,57.43678571428571,stop_loss,-9.11900994575046,-9.319009945750459,1
LTC/USDT,2020-12-02,88.9,11.687289088863892,2020-12-09,73.315,stop_loss,-17.530933633295845,-17.730933633295844,7
LTC/USDT,2020-12-16,92.94,7.499462018506565,2020-12-17,95.7282,take_profit,3.0000000000000036,2.8000000000000034,1
LTC/USDT,2021-02-03,155.93,8.580315342965248,2021-02-06,160.6079,take_profit,2.999999999999996,2.799999999999996,3
LTC/USDT,2021-03-09,203.81,8.288181569669229,2021-03-12,209.92430000000002,take_profit,3.0000000000000067,2.8000000000000065,3
LTC/USDT,2021-03-31,196.7,5.8014380129275915,2021-04-01,202.601,take_profit,3.0000000000000053,2.800000000000005,1
LTC/USDT,2021-05-03,294.87,8.963271950351002,2021-05-04,303.71610000000004,take_profit,3.000000000000012,2.800000000000012,1
LTC/USDT,2021-06-28,137.69,10.590041812352803,2021-06-29,141.8207,take_profit,2.999999999999993,2.7999999999999927,1
LTC/USDT,2021-07-23,124.24,6.508140925397847,2021-07-25,127.96719999999999,take_profit,2.9999999999999973,2.799999999999997,2
LTC/USDT,2021-09-03,212.9,5.913909951016572,2021-09-04,219.287,take_profit,3.0000000000000004,2.8000000000000003,1
LTC/USDT,2021-10-02,168.9,7.751839634610505,2021-10-03,173.967,take_profit,3.000000000000004,2.800000000000004,1
LTC/USDT,2021-11-03,207.3,6.536420646406175,2021-11-08,213.519,take_profit,2.9999999999999973,2.799999999999997,5
LTC/USDT,2021-11-08,229.0,5.789145352464129,2021-11-09,235.87,take_profit,3.0000000000000018,2.8000000000000016,1
LTC/USDT,2021-12-19,153.2,8.154606490115633,2021-12-22,157.796,take_profit,3.0000000000000027,2.8000000000000025,3
LTC/USDT,2022-01-12,141.9,6.0404711567502245,2022-01-14,146.157,take_profit,3.0000000000000036,2.8000000000000034,2
LTC/USDT,2022-02-01,115.0,8.844720496894412,2022-02-04,118.45,take_profit,3.000000000000002,2.800000000000002,3
LTC/USDT,2022-03-02,110.3,8.722963346716748,2022-03-12,105.6,time_stop,-4.261106074342704,-4.4611060743427045,10
LTC/USDT,2022-03-10,102.5,7.721254355400697,2022-03-11,105.575,take_profit,3.0000000000000027,2.8000000000000025,1
LTC/USDT,2022-05-04,106.3,5.368902029297137,2022-05-05,97.73928571428571,stop_loss,-8.053353043945705,-8.253353043945705,1
LTC/USDT,2022-06-19,54.29,11.133331579085862,2022-06-23,55.9187,take_profit,3.0000000000000036,2.8000000000000034,4
LTC/USDT,2022-09-02,60.99,5.996299159112735,2022-09-06,55.504285714285714,stop_loss,-8.994448738669107,-9.194448738669106,4
LTC/USDT,2022-10-03,54.17,5.193966085603525,2022-10-13,49.949642857142855,stop_loss,-7.790949128405292,-7.990949128405292,10
LTC/USDT,2022-10-18,51.86,3.2835656437661833,2022-10-23,53.4158,take_profit,2.9999999999999956,2.7999999999999954,5
LTC/USDT,2022-10-20,51.22,3.197690634238859,2022-10-23,52.7566,take_profit,3.0,2.8,3
LTC/USDT,2022-11-19,63.98,9.79770463984281,2022-11-22,65.8994,take_profit,3.000000000000005,2.8000000000000047,3
LTC/USDT,2022-12-31,70.14,4.115238909935232,2023-01-02,72.2442,take_profit,3.000000000000008,2.800000000000008,2
LTC/USDT,2023-01-29,94.84,5.3819967463999525,2023-02-01,97.68520000000001,take_profit,3.0000000000000058,2.8000000000000056,3
LTC/USDT,2023-01-31,94.09,5.623035695306926,2023-02-01,96.9127,take_profit,2.9999999999999973,2.799999999999997,1
LTC/USDT,2023-03-17,85.51,8.164458626392898,2023-03-22,88.07530000000001,take_profit,3.000000000000009,2.8000000000000087,5
LTC/USDT,2023-04-10,93.78,4.106114614751852,2023-04-11,96.5934,take_profit,3.0000000000000018,2.8000000000000016,1
LTC/USDT,2023-05-15,86.89,5.047432714598096,2023-05-16,89.4967,take_profit,3.000000000000004,2.800000000000004,1
LTC/USDT,2023-06-21,85.05,5.267489711934158,2023-06-22,87.6015,take_profit,3.000000000000005,2.8000000000000047,1
LTC/USDT,2023-08-01,93.94,3.850482070622589,2023-08-02,88.5142857142857,stop_loss,-5.775723105933886,-5.975723105933886,1
LTC/USDT,2023-08-28,65.52,6.212933891505322,2023-08-29,67.48559999999999,take_profit,2.9999999999999925,2.7999999999999923,1
LTC/USDT,2023-10-21,64.75,3.1947049089906225,2023-10-23,66.6925,take_profit,2.999999999999993,2.7999999999999927,2
LTC/USDT,2023-12-02,72.2,3.5813217253660468,2023-12-04,74.366,take_profit,2.9999999999999956,2.7999999999999954,2
LTC/USDT,2023-12-27,75.98,3.851577482796223,2023-12-31,71.59035714285714,stop_loss,-5.77736622419434,-5.97736622419434,4
LTC/USDT,2024-01-11,71.88,6.498926782733127,2024-01-12,74.0364,take_profit,3.000000000000007,2.800000000000007,1
LTC/USDT,2024-01-29,68.43,4.0197490657815065,2024-02-08,70.48290000000001,take_profit,3.0000000000000115,2.8000000000000114,10
LTC/USDT,2024-02-01,67.54,4.0727188121324875,2024-02-08,69.56620000000001,take_profit,3.000000000000004,2.800000000000004,7
LTC/USDT,2024-02-26,71.93,3.37629838533495,2024-02-27,74.0879,take_profit,2.999999999999997,2.7999999999999967,1
LTC/USDT,2024-03-27,93.55,7.685729556386961,2024-03-28,96.3565,take_profit,3.0,2.8,1
LTC/USDT,2024-04-26,88.1,6.322360953461974,2024-04-30,79.74499999999999,stop_loss,-9.483541430192968,-9.683541430192967,4
LTC/USDT,2024-05-04,81.66,4.747909450334138,2024-05-06,84.10979999999999,take_profit,2.9999999999999956,2.7999999999999954,2
LTC/USDT,2024-06-06,84.19,2.5257495800315635,2024-06-07,81.00035714285714,stop_loss,-3.788624370047342,-3.9886243700473423,1
LTC/USDT,2024-06-29,74.95,3.9350042885733334,2024-07-04,70.52607142857143,stop_loss,-5.902506432860007,-6.102506432860007,5
LTC/USDT,2024-07-12,69.25,5.815368746776685,2024-07-15,71.3275,take_profit,3.000000000000001,2.8000000000000007,3
LTC/USDT,2024-08-13,63.44,7.055035128805623,2024-08-15,65.3432,take_profit,2.9999999999999973,2.799999999999997,2
LTC/USDT,2024-08-30,64.94,4.38646662853623,2024-09-05,66.8882,take_profit,3.0,2.8,6
LTC/USDT,2024-09-13,64.91,4.191517925919403,2024-09-21,66.8573,take_profit,2.999999999999998,2.7999999999999976,8
LTC/USDT,2024-10-15,70.87,3.3915216996915896,2024-10-16,72.99610000000001,take_profit,3.0000000000000115,2.8000000000000114,1
LTC/USDT,2024-10-29,73.98,4.194183756227552,2024-10-31,69.32571428571428,stop_loss,-6.291275634341336,-6.491275634341336,2
LTC/USDT,2024-11-08,72.78,4.288854865936483,2024-11-10,74.96340000000001,take_profit,3.000000000000008,2.800000000000008,2
LTC/USDT,2025-01-03,112.71,5.9412905433666685,2025-01-05,116.09129999999999,take_profit,2.999999999999997,2.7999999999999967,2
LTC/USDT,2025-01-15,116.96,6.194425444596445,2025-01-16,120.4688,take_profit,3.0000000000000067,2.8000000000000065,1
LTC/USDT,2025-01-30,130.15,9.209703089841392,2025-01-31,134.05450000000002,take_profit,3.0000000000000098,2.8000000000000096,1
LTC/USDT,2025-02-11,119.27,10.603193235036953,2025-02-12,122.8481,take_profit,3.0000000000000053,2.800000000000005,1
LTC/USDT,2025-03-20,93.29,7.044086795399903,2025-03-26,96.0887,take_profit,2.999999999999996,2.799999999999996,6
LTC/USDT,2025-04-04,84.41,4.940172965288473,2025-04-06,78.155,stop_loss,-7.410259447932704,-7.610259447932704,2
LTC/USDT,2025-04-12,78.62,7.801540865646691,2025-04-21,80.9786,take_profit,2.9999999999999942,2.799999999999994,9
LTC/USDT,2025-06-10,93.33,4.5805207328833175,2025-06-12,86.9175,stop_loss,-6.87078109932497,-7.07078109932497,2
LTC/USDT,2025-06-25,84.67,4.574060638782503,2025-06-28,87.2101,take_profit,2.9999999999999942,2.799999999999994,3
LTC/USDT,2025-08-05,120.27,6.029885139388756,2025-08-08,123.8781,take_profit,3.000000000000006,2.800000000000006,3
LTC/USDT,2025-09-08,112.75,3.3721887868229325,2025-09-10,116.13250000000001,take_profit,3.0000000000000067,2.8000000000000065,2
LTC/USDT,2025-10-01,115.1,4.021968474618342,2025-10-02,118.553,take_profit,3.0000000000000027,2.8000000000000025,1
LTC/USDT,2025-10-25,96.97,5.7852944209549335,2025-10-26,99.87910000000001,take_profit,3.0000000000000098,2.8000000000000096,1
LTC/USDT,2025-11-07,101.87,7.731141931593485,2025-11-08,104.9261,take_profit,3.0000000000000004,2.8000000000000003,1
LTC/USDT,2025-12-04,83.54,5.20024624645166,2025-12-09,86.04620000000001,take_profit,3.000000000000008,2.800000000000008,5
LTC/USDT,2025-12-22,77.05,5.237786224158712,2025-12-27,79.36149999999999,take_profit,2.999999999999994,2.7999999999999936,5
LTC/USDT,2026-02-13,55.03,8.487578204096472,2026-02-23,51.35,time_stop,-6.687261493730692,-6.887261493730692,10
LTC/USDT,2026-04-07,55.36,3.05532617671346,2026-04-13,52.82285714285714,stop_loss,-4.582989265070196,-4.782989265070197,6
DOGE/USDT,2020-08-04,0.0035458,6.112865925884144,2020-08-14,0.0035731,time_stop,0.7699249816684547,0.5699249816684546,10
DOGE/USDT,2020-09-15,0.0028278,5.679326685055522,2020-09-21,0.0025869,stop_loss,-8.518990027583282,-8.718990027583281,6
DOGE/USDT,2020-09-25,0.0027015,3.566801512387298,2020-10-02,0.0025569642857142857,stop_loss,-5.350202268580945,-5.550202268580946,7
DOGE/USDT,2020-11-05,0.0026347,3.582950620564013,2020-11-06,0.002713741,take_profit,3.000000000000007,2.800000000000007,1
DOGE/USDT,2020-12-17,0.003722,5.07580409917863,2020-12-18,0.00383366,take_profit,2.999999999999999,2.799999999999999,1
DOGE/USDT,2021-01-28,0.0364995,7.837602472049521,2021-01-29,0.032208471428571424,stop_loss,-11.756403708074286,-11.956403708074285,1
DOGE/USDT,2021-03-09,0.0579117,9.501201212979666,2021-03-13,0.05964905100000001,take_profit,3.0000000000000084,2.8000000000000083,4
DOGE/USDT,2021-04-01,0.062151,6.51135368468959,2021-04-03,0.05608069285714286,stop_loss,-9.767030527034384,-9.967030527034384,2
DOGE/USDT,2021-07-21,0.19046,11.214953271028042,2021-07-22,0.19617379999999998,take_profit,2.9999999999999956,2.7999999999999954,1
DOGE/USDT,2021-10-01,0.2226,7.4252342446412545,2021-10-04,0.229278,take_profit,3.000000000000008,2.800000000000008,3
DOGE/USDT,2021-12-14,0.1909,11.778792187383077,2021-12-24,0.1862,time_stop,-2.46202200104766,-2.66202200104766,10
DOGE/USDT,2022-01-13,0.1717,6.8350112322156615,2022-01-14,0.176851,take_profit,3.0000000000000098,2.8000000000000096,1
DOGE/USDT,2022-02-01,0.1423,8.186929023190448,2022-02-02,0.146569,take_profit,2.9999999999999964,2.7999999999999963,1
DOGE/USDT,2022-03-02,0.133,7.2986036519871105,2022-03-07,0.11843928571428572,stop_loss,-10.947905477980667,-11.147905477980666,5
DOGE/USDT,2022-03-16,0.1171,5.660607539343665,2022-03-19,0.120613,take_profit,3.0000000000000018,2.8000000000000016,3
DOGE/USDT,2022-05-24,0.0837,11.827956989247316,2022-05-27,0.086211,take_profit,2.999999999999999,2.799999999999999,3
DOGE/USDT,2022-06-21,0.06581,11.905485488527589,2022-06-24,0.06778429999999999,take_profit,2.999999999999998,2.7999999999999976,3
DOGE/USDT,2022-07-18,0.06756,5.616171868392123,2022-07-19,0.06958679999999999,take_profit,2.9999999999999933,2.799999999999993,1
DOGE/USDT,2022-07-27,0.06721,6.398920228707469,2022-07-28,0.0692263,take_profit,2.999999999999998,2.7999999999999976,1
DOGE/USDT,2022-09-09,0.06385,5.059850095088944,2022-09-15,0.05900392857142857,stop_loss,-7.589775142633415,-7.789775142633415,6
DOGE/USDT,2022-09-16,0.06046,5.374273427531788,2022-09-17,0.062273800000000004,take_profit,3.000000000000007,2.800000000000007,1
DOGE/USDT,2022-09-23,0.06337,5.401384161049626,2022-09-24,0.0652711,take_profit,3.000000000000005,2.8000000000000047,1
DOGE/USDT,2022-10-23,0.06038,3.957081341977008,2022-10-25,0.06219140000000001,take_profit,3.0000000000000075,2.8000000000000074,2
DOGE/USDT,2022-11-27,0.09868,7.691528171868671,2022-11-29,0.1016404,take_profit,3.0000000000000018,2.8000000000000016,2
DOGE/USDT,2023-01-03,0.07049,4.9297772733721175,2023-01-04,0.0726047,take_profit,2.999999999999996,2.799999999999996,1
DOGE/USDT,2023-02-20,0.08829,5.8233419089688265,2023-02-24,0.08057785714285713,stop_loss,-8.735012863453237,-8.935012863453236,4
DOGE/USDT,2023-03-15,0.06963,7.150037955725162,2023-03-16,0.0717189,take_profit,3.0000000000000067,2.8000000000000065,1
DOGE/USDT,2023-04-13,0.08729,8.785984321555409,2023-04-14,0.08990870000000001,take_profit,3.0000000000000018,2.8000000000000016,1
DOGE/USDT,2023-05-17,0.07483,4.1894961913671045,2023-05-24,0.0701275,stop_loss,-6.284244287050647,-6.484244287050648,7
DOGE/USDT,2023-06-20,0.06313,5.787377520309571,2023-06-21,0.06502390000000001,take_profit,3.0000000000000058,2.8000000000000056,1
DOGE/USDT,2023-07-13,0.07042,4.7713717693837,2023-07-14,0.0725326,take_profit,3.000000000000009,2.8000000000000087,1
DOGE/USDT,2023-08-29,0.0664,5.177495697074019,2023-09-08,0.06371,time_stop,-4.051204819277105,-4.251204819277105,10
DOGE/USDT,2023-09-14,0.06208,2.9765740058910186,2023-09-24,0.06069,time_stop,-2.2390463917525807,-2.439046391752581,10
DOGE/USDT,2023-10-19,0.05887,2.6499065738067,2023-10-21,0.0606361,take_profit,2.9999999999999996,2.7999999999999994,2
DOGE/USDT,2023-11-16,0.07947,6.59188552733287,2023-11-17,0.0818541,take_profit,3.0000000000000004,2.8000000000000003,1
DOGE/USDT,2023-11-30,0.08343,5.512748069382376,2023-12-02,0.0859329,take_profit,3.0000000000000027,2.8000000000000025,2
DOGE/USDT,2024-01-20,0.08777,6.252543172903209,2024-01-21,0.0904031,take_profit,2.999999999999999,2.799999999999999,1
DOGE/USDT,2024-03-26,0.1823,11.319645795784032,2024-03-27,0.187769,take_profit,3.000000000000001,2.8000000000000007,1
DOGE/USDT,2024-05-04,0.16012,6.883230434317124,2024-05-06,0.1649236,take_profit,2.9999999999999942,2.799999999999994,2
DOGE/USDT,2024-06-27,0.12711,6.034143655101882,2024-07-04,0.115605,stop_loss,-9.051215482652822,-9.251215482652821,7
DOGE/USDT,2024-07-12,0.10769,6.967088070254573,2024-07-13,0.1109207,take_profit,3.000000000000003,2.800000000000003,1
DOGE/USDT,2024-08-17,0.10275,8.303093500173796,2024-08-21,0.1058325,take_profit,3.0000000000000018,2.8000000000000016,4
DOGE/USDT,2024-09-09,0.10376,5.74264786870801,2024-09-13,0.1068728,take_profit,2.9999999999999987,2.7999999999999985,4
DOGE/USDT,2024-10-14,0.11669,5.2801684561047,2024-10-16,0.12019070000000001,take_profit,3.000000000000008,2.800000000000008,2
DOGE/USDT,2024-11-05,0.16999,8.155941946164905,2024-11-06,0.17508970000000001,take_profit,3.000000000000007,2.800000000000007,1
DOGE/USDT,2025-01-02,0.33893,7.200812641464103,2025-01-03,0.3490979,take_profit,3.0000000000000018,2.8000000000000016,1
DOGE/USDT,2025-01-14,0.35591,7.650810598184936,2025-01-15,0.3665873,take_profit,3.0000000000000004,2.8000000000000003,1
DOGE/USDT,2025-02-14,0.2718,10.729265216020185,2025-02-15,0.279954,take_profit,2.9999999999999982,2.799999999999998,1
DOGE/USDT,2025-03-02,0.23931,7.538339392419875,2025-03-03,0.21225,stop_loss,-11.30750908862981,-11.50750908862981,1
DOGE/USDT,2025-03-05,0.20471,10.13559251065968,2025-03-06,0.21085130000000002,take_profit,3.000000000000008,2.800000000000008,1
DOGE/USDT,2025-04-11,0.16004,9.134323561966658,2025-04-12,0.1648412,take_profit,3.0000000000000036,2.8000000000000034,1
DOGE/USDT,2025-05-08,0.19817,4.821978243787804,2025-05-09,0.20411510000000002,take_profit,3.000000000000004,2.800000000000004,1
DOGE/USDT,2025-06-27,0.16104,5.924437584273654,2025-06-29,0.1658712,take_profit,3.000000000000005,2.8000000000000047,2
DOGE/USDT,2025-08-09,0.23995,6.431101717619746,2025-08-13,0.2471485,take_profit,2.9999999999999987,2.7999999999999985,4
DOGE/USDT,2025-08-23,0.23631,7.744367265758664,2025-08-24,0.24339929999999999,take_profit,2.9999999999999973,2.799999999999997,1
DOGE/USDT,2025-09-07,0.22877,5.1561455985112925,2025-09-08,0.2356331,take_profit,3.000000000000005,2.8000000000000047,1
DOGE/USDT,2025-10-03,0.25819,5.492356127547268,2025-10-06,0.2659357,take_profit,3.000000000000009,2.8000000000000087,3
DOGE/USDT,2025-10-24,0.19775,7.597254831135995,2025-10-26,0.20368250000000002,take_profit,3.0000000000000036,2.8000000000000034,2
DOGE/USDT,2025-11-08,0.17605,7.491378261045973,2025-11-09,0.1813315,take_profit,2.999999999999997,2.7999999999999967,1
DOGE/USDT,2025-11-15,0.16316,8.430812874303932,2025-11-21,0.14252642857142855,stop_loss,-12.6462193114559,-12.846219311455899,6
DOGE/USDT,2025-11-25,0.15301,7.948593462612158,2025-12-01,0.13476678571428571,stop_loss,-11.922890193918235,-12.122890193918234,6
DOGE/USDT,2025-12-20,0.13194,6.28748998462505,2025-12-30,0.12336,time_stop,-6.502955889040477,-6.702955889040477,10
DOGE/USDT,2026-01-01,0.12683,4.491388923305668,2026-01-02,0.1306349,take_profit,3.0,2.8,1
DOGE/USDT,2026-02-14,0.11104,8.031854672704823,2026-02-15,0.1143712,take_profit,3.0000000000000058,2.8000000000000056,1
DOGE/USDT,2026-03-24,0.0951,5.076611086074808,2026-03-25,0.09795300000000001,take_profit,3.0000000000000084,2.8000000000000083,1
